date,open,high,low,close,volume
1996-01-16,1.9922,1.9922,1.9815,1.9922,617
1996-01-17,2.0244,2.0244,2.003,2.0244,1782
1996-01-18,2.0244,2.0351,2.0244,2.0351,823
1996-01-19,2.0351,2.0458,2.0351,2.0458,4113
1996-01-22,2.0654,2.0654,2.0329,2.0329,1315
1996-01-23,2.0329,2.0329,2.0221,2.0221,277
1996-01-24,2.0329,2.0437,2.0329,2.0437,623
1996-01-25,2.0437,2.0437,2.0221,2.0221,692
1996-01-26,2.0005,2.0221,2.0005,2.0221,1107
1996-01-29,2.0329,2.0329,2.0329,2.0329,242
1996-01-30,2.0437,2.087,2.0437,2.087,3426
1996-01-31,2.087,2.087,2.087,2.087,2076
1996-02-01,2.087,2.0978,2.087,2.087,1315
1996-02-02,2.087,2.0978,2.087,2.087,796
1996-02-05,2.0437,2.0437,2.0221,2.0437,1107
1996-02-06,2.0545,2.0545,2.0545,2.0545,2595
1996-02-07,2.0653,2.0653,2.0437,2.0545,900
1996-02-08,2.0654,2.0762,2.0546,2.0762,450
1996-02-09,2.0545,2.0545,2.0437,2.0437,796
1996-02-12,2.0438,2.0654,2.0438,2.0654,1557
1996-02-13,2.0546,2.0762,2.0546,2.0762,1211
1996-02-14,2.0761,2.0761,2.0437,2.0437,1280
1996-02-15,2.0329,2.0329,2.0329,2.0329,554
1996-02-16,2.0113,2.0113,2.0005,2.0113,1142
1996-02-20,1.9789,1.9789,1.9356,1.9356,900
1996-02-21,1.9356,1.9356,1.9356,1.9356,0
1996-02-22,1.9572,1.9572,1.9464,1.9572,5502
1996-02-23,1.9572,1.9572,1.9572,1.9572,173
1996-02-26,1.9572,1.9572,1.9356,1.9464,727
1996-02-27,1.9356,1.9572,1.9356,1.9464,208
1996-02-28,1.9789,1.9897,1.9789,1.9897,796
1996-02-29,1.9897,1.9897,1.9897,1.9897,0
1996-03-01,2.0113,2.0113,2.0113,2.0113,69
1996-03-04,2.0113,2.0329,2.0113,2.0329,242
1996-03-05,2.0329,2.0329,2.0329,2.0329,0
1996-03-06,2.0302,2.0545,2.0302,2.0545,173
1996-03-07,2.0437,2.0437,2.0329,2.0329,623
1996-03-08,2.0113,2.0113,1.9464,1.9789,2318
1996-03-11,1.9788,1.9788,1.968,1.968,484
1996-03-12,1.9789,1.9789,1.9789,1.9789,35
1996-03-13,1.9897,1.9897,1.9897,1.9897,1834
1996-03-14,1.9897,1.9897,1.9897,1.9897,0
1996-03-15,1.9897,2.0221,1.9897,2.0005,1246
1996-03-18,2.0005,2.0113,2.0005,2.0113,1626
1996-03-19,2.0329,2.0329,2.0221,2.0221,381
1996-03-20,2.0221,2.0221,2.0221,2.0221,208
1996-03-21,2.0438,2.0438,2.0113,2.0113,519
1996-03-22,2.0113,2.0221,2.0113,2.0221,1038
1996-03-25,2.0329,2.0329,2.0113,2.0113,311
1996-03-26,2.0329,2.0329,2.0329,2.0329,519
1996-03-27,2.0222,2.0222,1.9897,1.9897,450
1996-03-28,1.9789,2.0005,1.9789,1.9897,692
1996-03-29,2.0005,2.0329,2.0005,2.0329,1003
1996-04-01,2.0329,2.0329,2.0329,2.0329,2007
1996-04-02,2.0546,2.0762,2.0546,2.0762,277
1996-04-03,2.0762,2.0762,2.0113,2.0654,10727
1996-04-04,2.0762,2.0762,2.0762,2.0762,277
1996-04-08,2.0762,2.0762,2.0762,2.0762,0
1996-04-09,2.0653,2.0653,2.0545,2.0545,277
1996-04-10,2.0545,2.0545,2.0545,2.0545,381
1996-04-11,2.0545,2.0545,2.0545,2.0545,0
1996-04-12,2.0437,2.0437,2.0437,2.0437,450
1996-04-15,2.0437,2.0545,2.0437,2.0545,1557
1996-04-16,2.0762,2.087,2.0654,2.0654,1453
1996-04-17,2.0654,2.0654,2.0654,2.0654,138
1996-04-18,2.0654,2.0654,2.0654,2.0654,0
1996-04-19,2.0545,2.0978,2.0545,2.0978,1557
1996-04-22,2.0977,2.1196,2.0977,2.1196,210
1996-04-23,2.0977,2.0977,2.0977,2.0977,245
1996-04-24,2.0759,2.0759,2.0759,2.0759,420
1996-04-25,2.0649,2.0868,2.0649,2.0868,699
1996-04-26,2.0868,2.0868,2.0868,2.0868,210
1996-04-29,2.1086,2.1086,2.0977,2.0977,385
1996-04-30,2.0868,2.0868,2.0759,2.0868,420
1996-05-01,2.0868,2.0868,2.0759,2.0759,524
1996-05-02,2.0759,2.0759,2.0759,2.0759,524
1996-05-03,2.0759,2.0759,2.065,2.065,175
1996-05-06,2.065,2.065,2.065,2.065,489
1996-05-07,2.0759,2.0759,2.0759,2.0759,245
1996-05-08,2.0759,2.0759,2.0759,2.0759,0
1996-05-09,2.065,2.0759,2.065,2.0759,140
1996-05-10,2.0649,2.0977,2.0649,2.0977,385
1996-05-13,2.0868,2.1196,2.0868,2.1196,1259
1996-05-14,2.1196,2.1305,2.1196,2.1305,839
1996-05-15,2.1415,2.1633,2.1196,2.1196,1364
1996-05-16,2.1087,2.1087,2.1087,2.1087,664
1996-05-17,2.1305,2.1305,2.0977,2.0977,315
1996-05-20,2.0758,2.0977,2.0758,2.0977,385
1996-05-21,2.1087,2.1196,2.1087,2.1196,420
1996-05-22,2.1305,2.1305,2.1305,2.1305,489
1996-05-23,2.1196,2.1196,2.0977,2.1196,2377
1996-05-24,2.0978,2.1087,2.0978,2.1087,839
1996-05-28,2.1196,2.1196,2.0758,2.0977,1888
1996-05-29,2.0759,2.0759,2.0759,2.0759,839
1996-05-30,2.0977,2.0977,2.0759,2.0868,489
1996-05-31,2.0977,2.0977,2.0977,2.0977,315
1996-06-03,2.0759,2.0868,2.0759,2.0868,105
1996-06-04,2.0759,2.0759,2.065,2.065,210
1996-06-05,2.0431,2.065,2.0431,2.065,629
1996-06-06,2.065,2.065,2.065,2.065,0
1996-06-07,2.065,2.065,2.065,2.065,0
1996-06-10,2.0431,2.054,2.0431,2.054,210
1996-06-11,2.0431,2.0431,2.0431,2.0431,245
1996-06-12,2.0431,2.054,2.0431,2.0431,1014
1996-06-13,2.054,2.054,2.0431,2.0431,699
1996-06-14,2.0541,2.065,2.0541,2.065,909
1996-06-17,2.054,2.054,2.054,2.054,944
1996-06-18,2.0649,2.0649,2.054,2.054,804
1996-06-19,2.065,2.0759,2.065,2.0759,559
1996-06-20,2.0759,2.0759,2.0759,2.0759,0
1996-06-21,2.0759,2.0759,2.0759,2.0759,0
1996-06-24,2.0868,2.1196,2.0868,2.0977,1608
1996-06-25,2.1087,2.1087,2.1087,2.1087,35
1996-06-26,2.0868,2.0977,2.0868,2.0977,629
1996-06-27,2.0868,2.0868,2.0868,2.0868,350
1996-06-28,2.1087,2.1087,2.1087,2.1087,280
1996-07-01,2.1087,2.1087,2.1087,2.1087,0
1996-07-02,2.1196,2.1305,2.1086,2.1305,1818
1996-07-03,2.1305,2.1524,2.1196,2.1524,455
1996-07-05,2.1306,2.1415,2.1306,2.1415,699
1996-07-08,2.1196,2.1196,2.1196,2.1196,210
1996-07-09,2.1087,2.1415,2.1087,2.1415,4161
1996-07-10,2.1306,2.1415,2.1306,2.1415,839
1996-07-11,2.1415,2.1634,2.1415,2.1415,2378
1996-07-12,2.1415,2.1415,2.1415,2.1415,0
1996-07-15,2.1415,2.1524,2.1415,2.1415,1119
1996-07-16,2.1305,2.1305,2.1305,2.1305,35
1996-07-17,2.1415,2.1415,2.1196,2.1415,13741
1996-07-18,2.1633,2.1742,2.1633,2.1742,210
1996-07-19,2.1742,2.2179,2.1742,2.207,3077
1996-07-22,2.2288,2.2288,2.2067,2.2178,600
1996-07-23,2.2178,2.2178,2.1737,2.1737,459
1996-07-24,2.1516,2.1516,2.1405,2.1405,177
1996-07-25,2.1405,2.1516,2.1405,2.1516,883
1996-07-26,2.1516,2.1516,2.1516,2.1516,71
1996-07-29,2.1405,2.1405,2.1405,2.1405,1836
1996-07-30,2.1405,2.1405,2.1405,2.1405,0
1996-07-31,2.1295,2.1626,2.1295,2.1516,1059
1996-08-01,2.1626,2.1737,2.1516,2.1737,671
1996-08-02,2.1516,2.1737,2.1516,2.1737,388
1996-08-05,2.1516,2.1847,2.1516,2.1847,353
1996-08-06,2.1626,2.1626,2.1626,2.1626,353
1996-08-07,2.1847,2.1958,2.1847,2.1847,918
1996-08-08,2.2067,2.2067,2.2067,2.2067,177
1996-08-09,2.2178,2.2288,2.2178,2.2288,530
1996-08-12,2.2178,2.2288,2.2067,2.2067,883
1996-08-13,2.2288,2.2288,2.2178,2.2178,177
1996-08-14,2.1957,2.1957,2.1957,2.1957,600
1996-08-15,2.1957,2.1957,2.1957,2.1957,494
1996-08-16,2.2067,2.2067,2.2067,2.2067,1095
1996-08-19,2.2178,2.2178,2.1957,2.2178,636
1996-08-20,2.2067,2.2067,2.2067,2.2067,706
1996-08-21,2.2067,2.2288,2.2067,2.2288,1554
1996-08-22,2.2288,2.2288,2.2067,2.2178,1024
1996-08-23,2.2288,2.262,2.2288,2.2509,11969
1996-08-26,2.2399,2.262,2.2399,2.2509,918
1996-08-27,2.262,2.262,2.2399,2.2399,1624
1996-08-28,2.2399,2.2399,2.2399,2.2399,0
1996-08-29,2.2399,2.2399,2.2399,2.2399,1165
1996-08-30,2.2399,2.2399,2.1847,2.2178,2860
1996-09-03,2.1957,2.2178,2.1957,2.2178,812
1996-09-04,2.2178,2.2178,2.2178,2.2178,0
1996-09-05,2.2288,2.2288,2.2178,2.2178,2719
1996-09-06,2.2288,2.2288,2.2288,2.2288,35
1996-09-09,2.2067,2.2288,2.2067,2.2288,318
1996-09-10,2.2178,2.2509,2.2178,2.2509,1448
1996-09-11,2.2729,2.284,2.2508,2.2619,3319
1996-09-12,2.295,2.3391,2.284,2.3281,6391
1996-09-13,2.3502,2.4164,2.3502,2.3943,3672
1996-09-16,2.4053,2.4274,2.3943,2.4274,918
1996-09-17,2.4053,2.4164,2.3943,2.4164,1554
1996-09-18,2.4274,2.4385,2.4274,2.4385,3319
1996-09-19,2.4605,2.4605,2.4384,2.4605,2189
1996-09-20,2.4605,2.4936,2.4605,2.4605,3036
1996-09-23,2.4606,2.4606,2.4385,2.4495,6002
1996-09-24,2.4715,2.4936,2.4605,2.4826,9392
1996-09-25,2.4715,2.5488,2.4715,2.5488,4343
1996-09-26,2.5488,2.615,2.5267,2.5267,4378
1996-09-27,2.5156,2.5267,2.5046,2.5267,1448
1996-09-30,2.5268,2.5268,2.5157,2.5157,3637
1996-10-01,2.5267,2.5598,2.5267,2.5598,989
1996-10-02,2.5819,2.626,2.5819,2.626,812
1996-10-03,2.626,2.626,2.6039,2.6039,2754
1996-10-04,2.626,2.7253,2.626,2.7253,4131
1996-10-07,2.6922,2.6922,2.6812,2.6922,3531
1996-10-08,2.6813,2.6923,2.6592,2.6702,2719
1996-10-09,2.6701,2.6701,2.6591,2.6591,1483
1996-10-10,2.6592,2.6813,2.6592,2.6702,2295
1996-10-11,2.6812,2.7474,2.6812,2.7253,6497
1996-10-14,2.7474,2.7805,2.7474,2.7584,1589
1996-10-15,2.7916,2.7916,2.7033,2.7364,8651
1996-10-16,2.7584,2.7695,2.7254,2.7695,3248
1996-10-17,2.7584,2.7805,2.7584,2.7805,247
1996-10-18,2.7915,2.8246,2.7915,2.8246,318
1996-10-21,2.8025,2.8246,2.8025,2.8246,2507
1996-10-22,2.8026,2.9138,2.8026,2.8471,5303
1996-10-23,2.8582,2.8582,2.8471,2.8471,3167
1996-10-24,2.836,2.836,2.8249,2.8249,605
1996-10-25,2.836,2.8471,2.836,2.8471,12919
1996-10-28,2.8472,2.8805,2.8472,2.8583,14058
1996-10-29,2.8471,2.8471,2.836,2.8471,7438
1996-10-30,2.8694,2.9028,2.8694,2.9028,3915
1996-10-31,2.9139,2.9361,2.9139,2.9361,4520
1996-11-01,2.9583,2.9917,2.9583,2.9917,6299
1996-11-04,3.0029,3.0585,2.9918,3.0585,8043
1996-11-05,3.103,3.1808,3.0919,3.1586,21212
1996-11-06,3.1363,3.292,3.1363,3.2809,28721
1996-11-07,3.2475,3.2475,3.1808,3.2253,14414
1996-11-08,3.2142,3.2253,3.1475,3.1586,13631
1996-11-11,3.1697,3.1697,3.1363,3.1363,2278
1996-11-12,3.1585,3.1585,3.0807,3.0807,5872
1996-11-13,3.0585,3.0585,2.9584,3.014,13275
1996-11-14,3.0029,3.0807,2.9695,3.0585,6477
1996-11-15,3.0585,3.1586,3.0585,3.1141,5801
1996-11-18,3.1252,3.1252,3.103,3.1141,4662
1996-11-19,3.1364,3.1586,3.1253,3.1475,40964
1996-11-20,3.1474,3.1585,3.1141,3.1363,3203
1996-11-21,3.1363,3.1363,3.0696,3.0918,3239
1996-11-22,3.114,3.114,3.0918,3.0918,2918
1996-11-25,3.1029,3.2364,3.1029,3.2364,8292
1996-11-26,3.2475,3.292,3.2475,3.2809,9146
1996-11-27,3.2698,3.3032,3.2698,3.3032,8755
1996-11-29,3.3254,3.3365,3.281,3.3032,6620
1996-12-02,3.2475,3.2475,3.203,3.2364,9716
1996-12-03,3.2475,3.2587,3.2253,3.2253,3523
1996-12-04,3.2364,3.2364,3.1475,3.1697,40180
1996-12-05,3.1474,3.1474,3.014,3.0807,15837
1996-12-06,3.0585,3.0807,2.9806,3.0807,5160
1996-12-09,3.103,3.1808,3.103,3.1808,22350
1996-12-10,3.192,3.2364,3.192,3.2142,4378
1996-12-11,3.1474,3.1697,3.103,3.1363,16656
1996-12-12,3.1475,3.1475,3.0585,3.0585,5338
1996-12-13,3.0362,3.0585,3.014,3.0251,3452
1996-12-16,3.0139,3.025,2.9806,2.9917,4057
1996-12-17,2.9695,2.9917,2.9473,2.9806,3523
1996-12-18,2.9917,2.9917,2.9806,2.9806,676
1996-12-19,3.0028,3.0918,3.0028,3.0918,5765
1996-12-20,3.0918,3.0918,3.0362,3.0362,3808
1996-12-23,3.0362,3.0696,3.0029,3.014,6833
1996-12-24,3.0251,3.0584,3.0251,3.0473,641
1996-12-26,3.0584,3.0584,3.0473,3.0473,142
1996-12-27,3.0473,3.0918,3.0473,3.0918,2598
1996-12-30,3.1141,3.1697,3.1141,3.1475,4164
1996-12-31,3.1697,3.1697,3.1141,3.1141,6406
1997-01-02,3.1252,3.1252,3.0585,3.0918,3808
1997-01-03,3.1364,3.1475,3.1364,3.1475,2883
1997-01-06,3.1475,3.2142,3.1475,3.1808,2990
1997-01-07,3.1808,3.2142,3.1697,3.2142,3061
1997-01-08,3.2142,3.2586,3.2142,3.2364,3417
1997-01-09,3.2364,3.2475,3.2364,3.2475,1815
1997-01-10,3.2031,3.2364,3.2031,3.2253,4306
1997-01-13,3.3142,3.3142,3.2364,3.2475,24556
1997-01-14,3.2475,3.2586,3.2364,3.2475,12421
1997-01-15,3.2587,3.292,3.2587,3.292,13702
1997-01-16,3.3031,3.3587,3.292,3.3587,48935
1997-01-17,3.3699,3.4032,3.3699,3.4032,18008
1997-01-20,3.3921,3.3921,3.3699,3.3699,18008
1997-01-21,3.3476,3.3587,3.3254,3.3365,20962
1997-01-22,3.3365,3.3365,3.3032,3.3365,7794
1997-01-23,3.3497,3.3721,3.3385,3.3385,6238
1997-01-24,3.3161,3.3385,3.3049,3.3273,5019
1997-01-27,3.3273,3.3385,3.3161,3.3161,7098
1997-01-28,3.3497,3.3609,3.3273,3.3273,11400
1997-01-29,3.3385,3.3385,3.3161,3.3161,4374
1997-01-30,3.3273,3.3273,3.3161,3.3273,4159
1997-01-31,3.3385,3.3385,3.3161,3.3273,6489
1997-02-03,3.3161,3.3833,3.3161,3.3721,7134
1997-02-04,3.3833,3.4393,3.3833,3.4169,13121
1997-02-05,3.4505,3.4841,3.3833,3.4281,13910
1997-02-06,3.4169,3.4169,3.3833,3.4057,4051
1997-02-07,3.4169,3.4729,3.4057,3.4729,7743
1997-02-10,3.4953,3.5401,3.4729,3.5177,9177
1997-02-11,3.5401,3.6521,3.5401,3.6297,21581
1997-02-12,3.6297,3.6633,3.5849,3.5961,17136
1997-02-13,3.6074,3.641,3.5962,3.641,37642
1997-02-14,3.6521,3.6521,3.6185,3.6185,16419
1997-02-18,3.7194,3.7194,3.6074,3.641,54025
1997-02-19,3.6522,3.6522,3.5962,3.641,50763
1997-02-20,3.6521,3.6521,3.5513,3.5625,17387
1997-02-21,3.5625,3.5625,3.5401,3.5625,8855
1997-02-24,3.5625,3.6073,3.5401,3.6073,17709
1997-02-25,3.6073,3.6745,3.6073,3.6745,8604
1997-02-26,3.6745,3.7193,3.6409,3.6745,17781
1997-02-27,3.6857,3.6857,3.6297,3.6521,8926
1997-02-28,3.6297,3.6297,3.5961,3.6185,17064
1997-03-03,3.5961,3.6185,3.5849,3.6185,5557
1997-03-04,3.6185,3.6521,3.6185,3.6521,9034
1997-03-05,3.6634,3.7642,3.6634,3.7642,30866
1997-03-06,3.7866,3.9322,3.7866,3.8762,39470
1997-03-07,3.8874,3.9882,3.8874,3.9546,44560
1997-03-10,3.9659,4.0555,3.9435,4.0443,33519
1997-03-11,4.089,4.145,3.9882,3.9882,171394
1997-03-12,3.977,3.977,3.8874,3.921,27532
1997-03-13,3.8986,3.8986,3.809,3.8762,21187
1997-03-14,3.865,3.8874,3.8426,3.8538,16419
1997-03-17,3.7978,3.8202,3.753,3.809,14411
1997-03-18,3.7866,3.809,3.7306,3.7306,10611
1997-03-19,3.7081,3.7081,3.6521,3.6521,16921
1997-03-20,3.6746,3.6746,3.5962,3.641,17351
1997-03-21,3.6522,3.7306,3.6186,3.7194,8676
1997-03-24,3.7418,3.8314,3.7418,3.8202,11579
1997-03-25,3.8314,3.8986,3.8314,3.8538,23481
1997-03-26,3.8762,3.8762,3.7866,3.7866,18068
1997-03-27,3.7754,3.7754,3.5961,3.6297,16670
1997-03-31,3.6073,3.6073,3.4505,3.4953,23087
1997-04-01,3.4953,3.5513,3.4505,3.5065,20362
1997-04-02,3.5289,3.5289,3.4281,3.4953,9464
1997-04-03,3.5177,3.5177,3.4729,3.4953,9321
1997-04-04,3.4729,3.4953,3.4505,3.4729,4302
1997-04-07,3.5065,3.5289,3.4953,3.5289,6094
1997-04-08,3.5289,3.5289,3.4729,3.4953,4266
1997-04-09,3.5177,3.5177,3.4505,3.4617,4589
1997-04-10,3.4505,3.4505,3.3945,3.4057,4947
1997-04-11,3.316,3.3272,3.2488,3.2712,13156
1997-04-14,3.2601,3.2825,3.2377,3.2601,13193
1997-04-15,3.3161,3.3609,3.3161,3.3385,8281
1997-04-16,3.3161,3.4057,3.3161,3.4057,4015
1997-04-17,3.4169,3.4169,3.3945,3.3945,6417
1997-04-18,3.3945,3.4057,3.3833,3.3945,1542
1997-04-21,3.3945,3.4169,3.3833,3.3833,12655
1997-04-22,3.3963,3.464,3.385,3.464,116913
1997-04-23,3.464,3.4753,3.4414,3.464,45819
1997-04-24,3.4866,3.4978,3.4527,3.464,38742
1997-04-25,3.4753,3.4753,3.4414,3.464,16645
1997-04-28,3.4527,3.464,3.4414,3.464,5308
1997-04-29,3.5204,3.5768,3.5204,3.5655,18667
1997-04-30,3.5543,3.6107,3.5543,3.5994,8196
1997-05-01,3.6107,3.7235,3.6107,3.7235,27116
1997-05-02,3.7461,3.8477,3.7461,3.8251,16754
1997-05-05,3.8364,3.8364,3.78,3.8251,8413
1997-05-06,3.8025,3.8251,3.7912,3.8251,7510
1997-05-07,3.8025,3.8251,3.7912,3.7912,6391
1997-05-08,3.7686,3.8814,3.7686,3.8476,25708
1997-05-09,3.8702,3.8815,3.8476,3.8702,2672
1997-05-12,3.8702,3.904,3.8702,3.904,14515
1997-05-13,3.904,3.904,3.8589,3.8702,2925
1997-05-14,3.8815,3.9154,3.8815,3.8815,6427
1997-05-15,3.8702,3.9379,3.8702,3.9379,10038
1997-05-16,3.9491,3.9717,3.8927,3.904,17656
1997-05-19,3.9266,3.9266,3.8702,3.8815,2166
1997-05-20,3.8589,3.9153,3.825,3.9153,22783
1997-05-21,3.9492,3.9717,3.9266,3.9379,5416
1997-05-22,3.9379,3.9605,3.9379,3.9379,4658
1997-05-23,3.9492,3.9718,3.9492,3.9605,6969
1997-05-27,4.0056,4.0394,3.9717,3.983,10182
1997-05-28,3.9718,3.9831,3.9492,3.9605,10218
1997-05-29,3.9717,3.9943,3.9153,3.9266,9279
1997-05-30,3.8589,3.9379,3.8363,3.9379,8666
1997-06-02,3.9153,3.9379,3.9153,3.9266,5308
1997-06-03,3.9266,3.9492,3.9153,3.9379,5705
1997-06-04,3.9492,3.9717,3.9379,3.9379,4802
1997-06-05,3.9492,3.9831,3.9492,3.9492,6644
1997-06-06,3.9266,3.9379,3.9266,3.9379,12060
1997-06-09,3.9379,3.9492,3.8702,3.8702,13865
1997-06-10,3.8815,3.9154,3.8815,3.8928,10110
1997-06-11,3.8702,3.8927,3.8363,3.8363,9027
1997-06-12,3.8589,3.9379,3.8589,3.9379,8413
1997-06-13,3.9718,3.9943,3.9379,3.9492,5597
1997-06-16,3.9492,3.9492,3.9266,3.9379,12601
1997-06-17,3.9266,3.9605,3.8815,3.9266,10327
1997-06-18,3.9153,3.9266,3.9153,3.9153,6788
1997-06-19,3.9266,3.983,3.9266,3.9717,8341
1997-06-20,3.9717,3.983,3.9379,3.9717,12854
1997-06-23,3.9831,4.0508,3.9831,4.0282,8196
1997-06-24,4.062,4.1015,4.062,4.0902,11662
1997-06-25,4.1128,4.1184,4.0733,4.0733,7763
1997-06-26,4.0959,4.1184,4.0733,4.0902,4405
1997-06-27,4.1072,4.141,4.0451,4.1128,10724
1997-06-30,4.1128,4.1128,4.0846,4.0959,7041
1997-07-01,4.1185,4.1749,4.0959,4.1523,3863
1997-07-02,4.1523,4.299,4.1185,4.2482,16537
1997-07-03,4.299,4.3441,4.2933,4.2933,5416
1997-07-07,4.2989,4.3158,4.2764,4.282,7474
1997-07-08,4.2764,4.3441,4.2764,4.3272,13829
1997-07-09,4.3441,4.3441,4.3103,4.3159,8377
1997-07-10,4.3102,4.3328,4.2989,4.3102,7438
1997-07-11,4.3328,4.361,4.3328,4.3554,3863
1997-07-14,4.3385,4.4175,4.3385,4.3949,10074
1997-07-15,4.3835,4.3948,4.3215,4.3497,3863
1997-07-16,4.3892,4.4456,4.3892,4.44,9207
1997-07-17,4.4626,4.4739,4.4344,4.4626,7546
1997-07-18,4.4569,4.4738,4.4174,4.4682,9713
1997-07-21,4.4682,4.4682,4.4005,4.4456,11807
1997-07-22,4.454,4.4937,4.4483,4.4937,7880
1997-07-23,4.4937,4.4994,4.4597,4.4597,3268
1997-07-24,4.454,4.4597,4.4199,4.4483,10603
1997-07-25,4.4313,4.454,4.3746,4.3859,5447
1997-07-28,4.3746,4.4086,4.3746,4.3916,8933
1997-07-29,4.3916,4.3916,4.3462,4.3519,4793
1997-07-30,4.3519,4.3859,4.3348,4.3405,15033
1997-07-31,4.3519,4.3802,4.3235,4.3632,46807
1997-08-01,4.3405,4.3405,4.2441,4.3292,8897
1997-08-04,4.3179,4.3917,4.3179,4.3803,7589
1997-08-05,4.3575,4.3575,4.3235,4.3462,3159
1997-08-06,4.3916,4.437,4.3575,4.4313,16486
1997-08-07,4.4484,4.4484,4.3803,4.3803,8279
1997-08-08,4.2895,4.3236,4.2611,4.2668,26908
1997-08-11,4.2441,4.2612,4.1647,4.2101,13835
1997-08-12,4.2214,4.2214,4.1703,4.1703,3413
1997-08-13,4.1987,4.2044,4.1193,4.142,10495
1997-08-14,4.1647,4.1647,4.142,4.1448,22042
1997-08-15,4.1363,4.1363,4.0909,4.0966,13327
1997-08-18,4.0965,4.0965,4.0057,4.0795,28651
1997-08-19,4.0398,4.0966,4.0398,4.0852,10531
1997-08-20,4.0795,4.142,4.0795,4.1306,3994
1997-08-21,4.1306,4.1306,4.0172,4.0342,6754
1997-08-22,3.9434,4.0739,3.9434,4.0682,18411
1997-08-25,4.0853,4.2271,4.0853,4.2271,9914
1997-08-26,4.2441,4.2725,4.1987,4.1987,8134
1997-08-27,4.2101,4.2328,4.1533,4.2214,6427
1997-08-28,4.2214,4.2441,4.2101,4.2441,1525
1997-08-29,4.2441,4.2668,4.2441,4.2668,1852
1997-09-02,4.2555,4.3122,4.2555,4.3122,6101
1997-09-03,4.3122,4.3349,4.3122,4.3292,4575
1997-09-04,4.3179,4.3406,4.3122,4.3349,944
1997-09-05,4.3349,4.3633,4.2782,4.3122,9441
1997-09-08,4.3235,4.3405,4.3235,4.3235,1416
1997-09-09,4.3178,4.3405,4.3065,4.3235,3123
1997-09-10,4.3236,4.3349,4.2101,4.2328,6355
1997-09-11,4.21,4.21,4.1533,4.1703,2941
1997-09-12,4.193,4.1987,4.1476,4.1987,8497
1997-09-15,4.1987,4.2498,4.1987,4.2271,2796
1997-09-16,4.244,4.2781,4.2384,4.2781,15614
1997-09-17,4.2895,4.3179,4.2895,4.3122,3958
1997-09-18,4.3348,4.3973,4.3348,4.3405,6391
1997-09-19,4.3462,4.3632,4.3348,4.3632,3341
1997-09-22,4.3746,4.4427,4.3746,4.4427,9659
1997-09-23,4.4483,4.4597,4.4313,4.437,2142
1997-09-24,4.4483,4.4994,4.4483,4.4937,3087
1997-09-25,4.488,4.5278,4.4483,4.4483,6536
1997-09-26,4.4654,4.4654,4.4086,4.437,3377
1997-09-29,4.4313,4.4654,4.42,4.4654,1453
1997-09-30,4.4881,4.4881,4.4654,4.4654,2179
1997-10-01,4.4767,4.4824,4.4654,4.4767,1779
1997-10-02,4.4767,4.5221,4.4767,4.4937,2288
1997-10-03,4.6072,4.6186,4.5505,4.5845,7154
1997-10-06,4.6072,4.6867,4.6072,4.6867,4830
1997-10-07,4.6867,4.698,4.681,4.698,1561
1997-10-08,4.7094,4.7434,4.6413,4.7434,14453
1997-10-09,4.6753,4.7151,4.6753,4.6867,9042
1997-10-10,4.6299,4.6299,4.5901,4.6015,2869
1997-10-13,4.6129,4.6129,4.5959,4.5959,2433
1997-10-14,4.5959,4.6356,4.5959,4.6356,3740
1997-10-15,4.6129,4.6299,4.5959,4.6072,60279
1997-10-16,4.6185,4.6469,4.6015,4.6015,5084
1997-10-17,4.5845,4.5902,4.5505,4.5902,7008
1997-10-20,4.5788,4.6696,4.5391,4.6696,10022
1997-10-21,4.6923,4.7831,4.6923,4.7604,7335
1997-10-22,4.7718,4.8172,4.7434,4.8115,19464
1997-10-23,4.7229,4.8826,4.7229,4.8826,10988
1997-10-24,4.9054,4.9339,4.8712,4.8826,5731
1997-10-27,4.8484,4.8941,4.683,4.683,16063
1997-10-28,4.5119,4.8028,4.4948,4.7857,47056
1997-10-29,4.8085,4.9625,4.8085,4.9625,5841
1997-10-30,4.894,4.9397,4.8598,4.8769,4235
1997-10-31,4.9511,4.9511,4.8713,4.8998,5731
1997-11-03,4.8884,4.9682,4.8884,4.934,12704
1997-11-04,4.9226,4.9511,4.9055,4.9226,10404
1997-11-05,4.8998,5.0652,4.8998,4.9283,7155
1997-11-06,4.9397,5.0081,4.9282,5.0081,4819
1997-11-07,4.9739,4.9739,4.8883,4.8883,4198
1997-11-10,4.9397,4.9739,4.8256,4.837,4125
1997-11-11,4.837,4.837,4.7914,4.8028,3395
1997-11-12,4.7685,4.797,4.74,4.74,27306
1997-11-13,4.7686,4.7686,4.6488,4.7344,9017
1997-11-14,4.7514,4.8484,4.7343,4.8484,13763
1997-11-17,4.837,5.0195,4.837,5.0081,11755
1997-11-18,5.0024,5.0423,4.9853,4.9853,1935
1997-11-19,4.9739,5.0138,4.9282,5.0081,8761
1997-11-20,5.0252,5.1222,5.0252,5.1222,4928
1997-11-21,5.1451,5.185,5.1394,5.1736,2482
1997-11-24,5.185,5.2078,5.1679,5.1679,6900
1997-11-25,5.202,5.202,5.1222,5.1336,5293
1997-11-26,5.1508,5.1508,4.9968,5.0367,6170
1997-11-28,4.951,4.951,4.8712,4.8826,5476
1997-12-01,4.8941,5.0652,4.8827,5.0652,17596
